"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,101.076476305899,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,103.626227574124,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,107.534240103608,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2010","2010","1","RATIOS","0","Units",,,108.899272447406,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,107.917738501516,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,110.921445370527,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,108.767947648133,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,107.989958269447,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2011","2011","1","RATIOS","0","Units",,,110.983401553735,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,109.297067984939,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,110.688632999076,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,111.902464573472,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,112.045440657453,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2012","2012","1","RATIOS","0","Units",,,113.079873168986,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,112.551925788953,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,113.786291536222,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,113.047026193746,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,112.934249157025,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2013","2013","1","RATIOS","0","Units",,,112.853148339351,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,112.021006122694,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,112.636524923022,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,112.941987191061,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,113.813075120627,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2014","2014","1","RATIOS","0","Units",,,116.155576099823,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2014-Q1","Q1-2014","1","RATIOS","0","Units",,,115.87783095892,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2014-Q2","Q2-2014","1","RATIOS","0","Units",,,115.368763335471,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2014-Q3","Q3-2014","1","RATIOS","0","Units",,,116.078974598351,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2014-Q4","Q4-2014","1","RATIOS","0","Units",,,117.296735506552,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2015","2015","1","RATIOS","0","Units",,,118.585601743947,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2015-Q1","Q1-2015","1","RATIOS","0","Units",,,117.080797988964,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2015-Q2","Q2-2015","1","RATIOS","0","Units",,,116.772407987146,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,118.874525203473,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,121.614675796206,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2016","2016","1","RATIOS","0","Units",,,131.572481708462,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,127.822595065734,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,129.449021614732,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,133.396921972263,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,135.621388181118,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2017","2017","1","RATIOS","0","Units",,,141.687957851338,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,139.671629986025,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,142.976475600916,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,142.265262885623,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,141.838462932789,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2018","2018","1","RATIOS","0","Units",,,144.826632629207,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,143.81017163232,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,144.851094717109,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,145.466630309408,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,145.178633857989,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2019","2019","1","RATIOS","0","Units",,,142.408767179449,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,144.637411672724,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,140.639104370455,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,141.602934223583,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,142.755618451036,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2020","2020","1","RATIOS","0","Units",,,142.7714118411,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,144.908176601089,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,134.145343763449,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,141.601247605906,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,150.430879393954,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2021","2021","1","RATIOS","0","Units",,,158.972320907453,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2022","2022","1","RATIOS","0","Units",,,171.204223520993,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2023","2023","1","RATIOS","0","Units",,,162.367817664116,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,148.480538438774,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,156.545286038772,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,161.093747004329,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,169.769712147936,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,172.543754753567,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,177.834976810025,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,171.277714332416,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,163.160448187964,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2023-Q1","Q1-2023","1","RATIOS","0","Units",,,159.460400304885,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2023-Q2","Q2-2023","1","RATIOS","0","Units",,,159.195211504827,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2023-Q3","Q3-2023","1","RATIOS","0","Units",,,165.747242953718,,
"CAN","Canada","HPI_YDH_AVG","Standardised price-income ratio","2023-Q4","Q4-2023","1","RATIOS","0","Units",,,165.068415893034,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,90.9162259028865,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,89.6612002303414,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,90.7004139512715,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,91.1546438334952,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,92.1486455964378,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,93.8179534662372,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,93.5380682872318,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,93.8142849481716,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,93.8456585973137,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,94.0738020322317,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,94.3211492076607,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,94.4219648646081,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,94.9419052687639,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,94.3519030241599,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,93.5688236731109,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,93.5601847925698,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,92.7649327183183,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,93.2022813634108,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,94.3895224223328,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,93.8840026662172,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,94.299662234247,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,93.8442127403452,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,94.9527518758451,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,94.575060826968,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,93.8266234938298,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,90.8344675796958,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,91.6954838511175,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,90.3844386911041,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,90.1026065848467,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,91.155341191715,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,92.8492116834433,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,92.4813023337524,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,93.1605475355545,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,93.2429457660754,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,92.5120510983908,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,91.3717553861462,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,91.7257180829452,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,91.1262571551817,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,90.9999434747503,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,91.6351028317074,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,93.8911233543114,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,92.8510627818544,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,93.9485703656924,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,94.3565581773445,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,94.4083020923542,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,93.2411050285288,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,93.6060370278343,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,92.6194571659416,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,92.7073289309637,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,94.0315969893757,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,96.7423506824132,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.4965173436497,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,101.383642031103,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.377489942834,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,101.640878011553,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.942333312271,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.094917603451,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,101.359196689549,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,101.167064440943,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,103.714680814941,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,101.531029857835,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,103.126797232664,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,104.723084671568,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,105.477811497695,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,108.12760566922,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,106.473593893577,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,106.748949961173,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,108.710879991157,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,110.576998830974,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,113.831734513343,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,112.249338909463,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,113.056816358986,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,113.911597373568,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,116.109185411355,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2020","2020","IDX","Index","0","Units",,,114.873214983373,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,115.010029693763,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.42400630432,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,113.728218459834,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,117.330605475576,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2021","2021","IDX","Index","0","Units",,,117.650036001392,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2022","2022","IDX","Index","0","Units",,,117.48409635587,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,117.244641553838,,
"MEX","Mexico","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,117.694680544589,,
